label,content
0,emergency committee decided meet tomorrow decide declare outbreak pheic need evidence
0,china trying lock wuhan try slow spread new virus public health accepted wisdom sort action pretty futile
0,new estimates double previous estimates scientists released week suggested thousand seven people likely infected january
0,death toll wuhancoronavirus outbreak rises overnight seventeen
0,people public places wuhan required wear masks local government says
0,opioid epidemic driven profithungry medical pharmaceutical industry killing tens thousands people year
0,dead infected seriousthe spread respiratory virus thailandjapan skorea taiwan usfueling fears broader epidemicas china enters busiest travel period year spread humans
0,only matter time epidemic kind prelude no laughing matter no joke prevent defend costs people die
0,epidemic response command center wuhan china announced quarantining city amid outbreak coronavirus plans shut airport public transit
0,font murderer no not stutter advocating vaccines murdering innocent children
0,iran real chemical weapons terrorize nations nigeria chemical brother sister disturb twitter fight grown epidemic chemical charade
0,plane exposed arriving let hope not epidemic fast
0,pandering folks laziness no wonder type diabetes epidemic
0,latest research published today thelancetph finds no vaping epidemic nz
0,jenny mccarthy deadass responsible global health epidemic sent space
0,calls emergency meeting new china virus cases spread maybe emergency meeting autism epidemic
0,results derived evolutionary analysis suggest time snake probable wildlife animal reservoir 2019ncov based similar codon usage bias
0,cdc working emergency use authorization fda diagnostic test detect wuhan coronavirus politico
0,care wuhan virus spreading like wildfire
0,china locks cities including public transportation markets theaters effort contain wuhan coronavirus million people live lockeddown cities
0,only special hospitals accept patients wuhan
0,global count confirmed wuhan coronavirus cases stands mainland china
0,residents wuhan waiting treated turned away refuse treatment lack capacity hospital died home death released only include officially diagnosed
0,wuhan quarantine preventing spreading virus long incubation time perfectly healthy feeling people spread virus cannot screened cleared travel difficult situation
0,china hundreds people infected wuhan coronavirus outbreak year kept quiet months
0,coronavirus place proportionate precautionary measures building place wuhan closely monitoring situation port health team meeting direct flight wuhan provide advice support feel unwell
0,coronavirus takes seven fourteen days incubate effective screening patient temp askin seea post wuhan railway saying thousand people traveled train wuhan wednesday headed corner country quickly deleted
0,chinese doctor city wuhan tears announcing cases sick people
0,maybe spend time blaming people trapped inside wuhan time blaming leaders fed lies coverups placing facesaving measures lives citizens
0,chairman xi acknowledged wuhan outbreak means big cover
0,worried coronavirus thailand yes no chance people getting virus low
0,epidemic coronavirus situation catastrophic china
0,china spent crucial days wuhan coronavirus outbreak arresting people posted online threatening journalists
0,wuhan virus demonstration people completely lose minds concerning things china
0,order avoid spreading coronavirus anybody leaving wuhan causing spread coronavirus sentenced seven years said authority
0,wuhan coronavirus death toll rose eighteen thursday chinese government facing questions vice grip flow information early days outbreak
0,philippines stops accepting flights wuhan origin new coronavirus
0,philippines deporting thirty travellers arriving wuhan china
0,past epidemics controllable time
0,china officially blockade jan 23rd chronic sari wide spread condition mean hongkong carrielam not forbid flights trains wuhan hong kong
0,outbreak occurring worst possible time wuhan europe
0,patient not reported prior medical conditions
0,patients waiting tested wuhancoronovirus high risk need
0,reports key findings alarming authors predict february thousand people wuhan infected corona virus virus spread transport hubs like beijing shanghai time act
